Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction
2023-02-06T17:00+01:00,2583.85,39579.25,11772.95,198.94
2023-02-06T18:00+01:00,2584.7,40039.37,12451.33,213.5
2023-02-06T19:00+01:00,2582.91,40244.44,12723.09,205.38
2023-02-06T20:00+01:00,2584.35,39721.06,13080.94,186.21
2023-02-06T21:00+01:00,2583.54,39017.3,13741.27,166.48
2023-02-06T22:00+01:00,2583.11,37867.53,14101.98,159.82
2023-02-06T23:00+01:00,2584.1,36347.34,14352.09,154
2023-02-07T00:00+01:00,2581.73,35131.43,15491.82,145.78
2023-02-07T01:00+01:00,2582.66,34347.39,16476.82,142.21
2023-02-07T02:00+01:00,2581.77,33567.65,17221.48,140.42
2023-02-07T03:00+01:00,2583.55,33868.06,16847.32,139.44
2023-02-07T04:00+01:00,2582.03,34326.14,15854.51,141.6
2023-02-07T05:00+01:00,2583.99,35549.64,14686.23,145.87
2023-02-07T06:00+01:00,2582.32,37793.2,14133.72,170.54
2023-02-07T07:00+01:00,2579.83,39240.01,14323.11,198.04
2023-02-07T08:00+01:00,2589.46,39805.91,15280.7,214.16
2023-02-07T09:00+01:00,2712.65,39451.87,20124.19,191.85
2023-02-07T10:00+01:00,2853.7,39470.84,26690.59,172.52
2023-02-07T11:00+01:00,2855.56,38967.2,31844.54,141.83
2023-02-07T12:00+01:00,2853.94,38064.03,35112.99,140.33
2023-02-07T13:00+01:00,2895.61,36944.5,36056.89,134.86
2023-02-07T14:00+01:00,2945.98,36929.7,32814.58,148.34
2023-02-07T15:00+01:00,2946.54,37714.17,25921.28,171.86
2023-02-07T16:00+01:00,2948.23,40311.17,17153.06,189.98
2023-02-07T17:00+01:00,2948.14,41577.05,11327.48,222.26
2023-02-07T18:00+01:00,2948.41,41981.73,11922.51,245.6
2023-02-07T19:00+01:00,2949.18,41695.67,12268.16,229
2023-02-07T20:00+01:00,2953.58,40287.02,12804.45,199.03
2023-02-07T21:00+01:00,2951.71,39067.35,13631.36,188.18
2023-02-07T22:00+01:00,2950.78,38671.82,14041.95,173.36
2023-02-07T23:00+01:00,2951.35,37616.15,13393.52,163.08
2023-02-08T00:00+01:00,2951.46,36195.41,13487.76,160.05
2023-02-08T01:00+01:00,2951.34,36060,13224.63,155.16
2023-02-08T02:00+01:00,2950.58,35936.89,13119.46,150
2023-02-08T03:00+01:00,2951.02,36251.66,13250.3,147.97
2023-02-08T04:00+01:00,2952.16,36332.75,13564.99,145.97
2023-02-08T05:00+01:00,2952.33,36918.1,14548.09,149.18
2023-02-08T06:00+01:00,2951.89,37469.59,15891.63,175.69
2023-02-08T07:00+01:00,2950.76,39463.56,17086.14,196.64
2023-02-08T08:00+01:00,2950.64,39851.58,18910.28,216.19
2023-02-08T09:00+01:00,2949.71,39978.2,25715.26,177.75
2023-02-08T10:00+01:00,2949.46,38510.89,33305.63,128
2023-02-08T11:00+01:00,3002.51,35874.52,38839.05,126.33
2023-02-08T12:00+01:00,3015.49,33899.32,41497.64,124.95
2023-02-08T13:00+01:00,3012.02,33085.37,41522.23,124.96
2023-02-08T14:00+01:00,3016.51,31722.74,38446.42,124.95
2023-02-08T15:00+01:00,3013.57,33766.54,31932.83,134.49
2023-02-08T16:00+01:00,3013.71,36253.66,24225.53,156.86
2023-02-08T17:00+01:00,3012.08,37673.11,20626.92,183.99
2023-02-08T18:00+01:00,3015.88,37605.39,25660.86,192.45
2023-02-08T19:00+01:00,3015.11,37603.77,30011.54,153
2023-02-08T20:00+01:00,3016.82,36985.7,30749.94,145.45
2023-02-08T21:00+01:00,3018.33,35633.7,31508.22,133.81
2023-02-08T22:00+01:00,3018.92,34087.76,29986.41,127.73
2023-02-08T23:00+01:00,3017.2,33253.32,28751.92,118.94
2023-02-09T00:00+01:00,3016.91,30990.12,28460.68,109.56
2023-02-09T01:00+01:00,3017.71,30169.49,28796.31,118.36
2023-02-09T02:00+01:00,3016.99,29214.18,29514.98,115.12
2023-02-09T03:00+01:00,3017.35,29566.88,28994.24,115.46
2023-02-09T04:00+01:00,3016.43,30564.65,28859.44,120.47
2023-02-09T05:00+01:00,3017.16,31719.25,29307.68,132.57
2023-02-09T06:00+01:00,3016.47,33672.24,29830.11,155.24
2023-02-09T07:00+01:00,3015.83,35494.78,29972.47,174.46
2023-02-09T08:00+01:00,3016.34,35414.47,30979.75,173.02
2023-02-09T09:00+01:00,3016.86,34809.72,35598.65,111.36
2023-02-09T10:00+01:00,3065.48,32510.48,42007.67,114.01
2023-02-09T11:00+01:00,3076.16,30594.67,45417.29,111.77
2023-02-09T12:00+01:00,3074.86,29319.08,46497.23,111.18
2023-02-09T13:00+01:00,3072.46,29721.4,45385.65,110.19
2023-02-09T14:00+01:00,3071.84,30873.5,39962.5,121.46
2023-02-09T15:00+01:00,3064.04,34912.13,33422,157.91
2023-02-09T16:00+01:00,3066.8,36505.27,26892.92,165.04
2023-02-09T17:00+01:00,3067.33,36381.52,23314.37,173.25
2023-02-09T18:00+01:00,3067.43,36116.24,25746.69,166.33
2023-02-09T19:00+01:00,3064.63,36511.44,27141.79,134.89
2023-02-09T20:00+01:00,3069.37,36354.53,27968.73,115.77
2023-02-09T21:00+01:00,3069.24,35257.39,28285.05,135.77
2023-02-09T22:00+01:00,3069.3,33515.37,27911.49,119.93
2023-02-09T23:00+01:00,3069.73,33248.24,26612.13,117.95
2023-02-10T00:00+01:00,3069.39,31697.14,26200.54,122.69
2023-02-10T01:00+01:00,3067.74,30585.27,26453.4,123.09
2023-02-10T02:00+01:00,3068.67,30387.2,25366.76,116.32
2023-02-10T03:00+01:00,3067.68,29964.19,25066.82,116.7
2023-02-10T04:00+01:00,3065.62,30605.05,25014.57,118.51
2023-02-10T05:00+01:00,3066.85,33035.1,25118.54,125.47
2023-02-10T06:00+01:00,3066.9,36068.88,24746.26,153.99
2023-02-10T07:00+01:00,3064.19,37517.01,24564.36,185.91
2023-02-10T08:00+01:00,3066.9,37107.65,25737.84,196.23
2023-02-10T09:00+01:00,3068.6,36783.16,29828.61,158.72
2023-02-10T10:00+01:00,3062.86,34727.69,34839.8,140.35
2023-02-10T11:00+01:00,3064.19,31694.8,40023.97,131.68
2023-02-10T12:00+01:00,3062.1,29852.6,43150.22,118.84
2023-02-10T13:00+01:00,3055.3,28940.63,44626.09,117.94
2023-02-10T14:00+01:00,3059.97,29305.33,42965.42,110.12
2023-02-10T15:00+01:00,3053.21,30780.73,38999.26,127.95
2023-02-10T16:00+01:00,3056.48,32475.82,33033.46,123.76
2023-02-10T17:00+01:00,3057.53,34289.94,29768.37,158.93
2023-02-10T18:00+01:00,3056.38,33550.54,32937.22,129.55
2023-02-10T19:00+01:00,3055.44,31371.86,35986.93,108.29
2023-02-10T20:00+01:00,3057.59,28351.38,37559.67,108.26
2023-02-10T21:00+01:00,3058.74,25167.91,37756.22,94.66
2023-02-10T22:00+01:00,3054.45,22627.69,38430.19,89.19
2023-02-10T23:00+01:00,3057.22,22184.58,38393.31,45
2023-02-11T00:00+01:00,3054.98,21442.88,38594.29,89.89
2023-02-11T01:00+01:00,3054.87,20410.92,39420.46,85.38
2023-02-11T02:00+01:00,3057.43,20280.8,38533.19,85.03
2023-02-11T03:00+01:00,3058.12,20124.92,37454.37,81.87
2023-02-11T04:00+01:00,3058.48,20349.44,37012.09,82.31
2023-02-11T05:00+01:00,3060.46,20504.26,36319.74,80.88
2023-02-11T06:00+01:00,3056.8,20418.62,36585.8,82.95
2023-02-11T07:00+01:00,3057.42,20905.66,37221.71,86.59
2023-02-11T08:00+01:00,3058.2,22357.46,37940.76,93.13
2023-02-11T09:00+01:00,3060.01,23089.06,39654.5,93.95
2023-02-11T10:00+01:00,3058.45,23491.28,41967.08,93.01
2023-02-11T11:00+01:00,3050.44,22372.11,44770.89,89.93
2023-02-11T12:00+01:00,3042.9,21880.33,45762.36,93.23
2023-02-11T13:00+01:00,3048.48,22199.94,44490.81,90.92
2023-02-11T14:00+01:00,3048.47,23359.51,42500.3,93.89
2023-02-11T15:00+01:00,3044.51,25035.11,37328.91,101.13
2023-02-11T16:00+01:00,3043.7,27317.89,32852.9,118.36
2023-02-11T17:00+01:00,3041.78,29069.94,29200.73,153.94
2023-02-11T18:00+01:00,3040.88,30183.01,27958.2,152.79
2023-02-11T19:00+01:00,3039.57,30379.81,26142.47,140.73
2023-02-11T20:00+01:00,3040.14,31413.41,24003.24,140.42
2023-02-11T21:00+01:00,3040.53,31478,21788.12,138.28
2023-02-11T22:00+01:00,3040.78,30544.58,20269.57,143.76
2023-02-11T23:00+01:00,3037.83,30104.63,18736.4,138.06
2023-02-12T00:00+01:00,3038.01,29783.63,17087.68,129.72
2023-02-12T01:00+01:00,3039.11,29321.94,15562.47,125.49
2023-02-12T02:00+01:00,3043.96,29365.88,14532.93,131.79
2023-02-12T03:00+01:00,3047.75,29800.97,13626.58,127.57
2023-02-12T04:00+01:00,3046.93,30214.83,12806.17,118.46
2023-02-12T05:00+01:00,3048.92,30147.63,11808.69,118.89
2023-02-12T06:00+01:00,3045.72,30137.18,11149.57,108.02
2023-02-12T07:00+01:00,3045.36,31127.87,10911.12,116.17
2023-02-12T08:00+01:00,3045.11,31896.53,11153.01,149.4
2023-02-12T09:00+01:00,3045.56,32116.45,13178.35,144.27
2023-02-12T10:00+01:00,3044.77,31786.85,15976.21,145.56
2023-02-12T11:00+01:00,3043.45,31250.9,18669.54,140.07
2023-02-12T12:00+01:00,3041.98,31345.54,20753.15,129.89
2023-02-12T13:00+01:00,3040.74,30772.94,21959.68,120
2023-02-12T14:00+01:00,3039.12,30902.98,21486.72,120
2023-02-12T15:00+01:00,3038.19,31533.79,19426.62,124.63
2023-02-12T16:00+01:00,3042,32767.68,15812.73,135.16
2023-02-12T17:00+01:00,3039.17,34357.93,12505.4,158.54
2023-02-12T18:00+01:00,3042.62,35553.97,12620.17,167.51
2023-02-12T19:00+01:00,3041.35,36135.21,13310.84,169.49
2023-02-12T20:00+01:00,3043.36,36111.69,13778.15,160
2023-02-12T21:00+01:00,3042.65,36073.36,13904.67,140.89
2023-02-12T22:00+01:00,3043.17,35445.65,13629.12,151.91
2023-02-12T23:00+01:00,3041.45,34815.64,13677.08,137.98
2023-02-13T00:00+01:00,3043.61,33819.73,13609.2,137.5
2023-02-13T01:00+01:00,3043.72,32905.86,13641.68,132.68
2023-02-13T02:00+01:00,3042.58,32880.14,13417.98,132.64
2023-02-13T03:00+01:00,3043.55,32881.93,13303.74,129.04
2023-02-13T04:00+01:00,3042.45,33589.41,13228.88,130.84
2023-02-13T05:00+01:00,3041.91,35629.85,13052.41,137.36
2023-02-13T06:00+01:00,3042.46,39095.96,12955.26,163.19
2023-02-13T07:00+01:00,3041.73,41130.57,12763.37,196.08
2023-02-13T08:00+01:00,3039.46,41348.78,13121.56,215.87
2023-02-13T09:00+01:00,3043.27,41387.15,15457.51,196.2
2023-02-13T10:00+01:00,3044.4,40963.35,18495.07,173.35
2023-02-13T11:00+01:00,3043.73,40776.06,21552.25,154.42
2023-02-13T12:00+01:00,3042.01,40588.53,23664.16,140
2023-02-13T13:00+01:00,3040.14,39560.65,24854.29,136.87
2023-02-13T14:00+01:00,3035.14,39166.72,24185.24,140
2023-02-13T15:00+01:00,3035.41,39279.33,20910.01,157.45
2023-02-13T16:00+01:00,3034.63,39927.03,15559.66,166.06
2023-02-13T17:00+01:00,3030.98,40925.61,11002.11,188.06
2023-02-13T18:00+01:00,3033.77,41657.93,10766.14,221.8
2023-02-13T19:00+01:00,3031.97,41736.44,11212.76,206.6
2023-02-13T20:00+01:00,3030.77,41434.58,11376.1,187.86
2023-02-13T21:00+01:00,3035.5,40817.94,11265.77,168.95
2023-02-13T22:00+01:00,3040.11,40385.62,10763.13,160.97
2023-02-13T23:00+01:00,3044.69,39486.09,10342.81,150.12
2023-02-14T00:00+01:00,3043.45,37792.71,9846.03,135.62
2023-02-14T01:00+01:00,3044.35,36799.54,9821.29,132.32
2023-02-14T02:00+01:00,3042.95,36106.85,10206.57,132.16
2023-02-14T03:00+01:00,3044.86,35704.51,10713.46,132.12
2023-02-14T04:00+01:00,3044.73,35586.6,11234.21,132.32
2023-02-14T05:00+01:00,3043.66,37096.6,11561.04,141.93
2023-02-14T06:00+01:00,3042.41,39632.39,11861.18,166.22
2023-02-14T07:00+01:00,3042.38,41685.04,12175.05,199.99
2023-02-14T08:00+01:00,3038.73,42136.13,12950.72,206.98
2023-02-14T09:00+01:00,3039.42,42236.72,15895.17,180.6
2023-02-14T10:00+01:00,3042.02,41751.5,19508.21,138.26
2023-02-14T11:00+01:00,3040.92,41035.67,22334.65,139.16
2023-02-14T12:00+01:00,3038.86,39793.36,24393.59,130.36
2023-02-14T13:00+01:00,3038.2,39099.83,25089,125.41
2023-02-14T14:00+01:00,3029.25,38985.11,23905.93,126.93
2023-02-14T15:00+01:00,3029.02,39995.37,20478.13,132.32
2023-02-14T16:00+01:00,3030.36,41392.96,14999.15,152.7
2023-02-14T17:00+01:00,3029.99,42405.49,10554.12,180.81
2023-02-14T18:00+01:00,3034.33,43258.55,11132.78,199.99
2023-02-14T19:00+01:00,3035.47,43441.2,12316.48,192.97
2023-02-14T20:00+01:00,3035.25,43147.31,12608.73,175.81
2023-02-14T21:00+01:00,3036.54,42204.87,12396.59,160.09
2023-02-14T22:00+01:00,3039.11,41066.84,11991.4,151.03
2023-02-14T23:00+01:00,3039.16,39259.31,11575.03,141.73
2023-02-15T00:00+01:00,3042.87,36905.91,11099.91,134.81
2023-02-15T01:00+01:00,3042.37,35705.49,10600.84,130.95
2023-02-15T02:00+01:00,3040.34,35413.89,10244.61,130
2023-02-15T03:00+01:00,3042.75,35126.76,10104.12,130.01
2023-02-15T04:00+01:00,3042.06,35248.24,9893.53,126.66
2023-02-15T05:00+01:00,3043.34,36051.59,10097.11,136.53
2023-02-15T06:00+01:00,3045.87,39838.98,10436.61,161.2
2023-02-15T07:00+01:00,3045.21,40613.5,10882.8,185
2023-02-15T08:00+01:00,3044.88,40890.64,12865.83,188.76
2023-02-15T09:00+01:00,3046.04,40972.51,17620.46,171.22
2023-02-15T10:00+01:00,3044.52,40604.47,22896.09,152.52
2023-02-15T11:00+01:00,3037.95,39343.53,26776.32,132.16
2023-02-15T12:00+01:00,3046.18,37541.9,29341.97,120.79
2023-02-15T13:00+01:00,3034.01,36935.94,30164.85,121.45
2023-02-15T14:00+01:00,3029.69,37165.37,28413.65,121.38
2023-02-15T15:00+01:00,3028.44,37842.93,24291.87,128.71
2023-02-15T16:00+01:00,3029.6,39038.09,18083.09,144.99
2023-02-15T17:00+01:00,3024.27,39235.06,14009.05,158.8
2023-02-15T18:00+01:00,3024.77,39833.1,15699.38,173.52
2023-02-15T19:00+01:00,3023.51,39994.81,18810.96,165.25
2023-02-15T20:00+01:00,3025.24,40349.78,20689.45,143.59
2023-02-15T21:00+01:00,3025.73,37234.82,22279.23,133.97
2023-02-15T22:00+01:00,3024.71,34862.14,23627.96,133.14
2023-02-15T23:00+01:00,3027.69,32353.45,25134.2,119.1
2023-02-16T00:00+01:00,3026.72,32152.32,26489.03,112.86
2023-02-16T01:00+01:00,3027.02,31535.96,26831.7,117.48
2023-02-16T02:00+01:00,3023.84,31042.41,26683.85,114.52
2023-02-16T03:00+01:00,3026.33,31341.95,25626.23,113.35
2023-02-16T04:00+01:00,3025.65,31373.32,24855.1,115
2023-02-16T05:00+01:00,3029.3,32495.06,23924.39,119.96
2023-02-16T06:00+01:00,3031.74,35323.6,24628.04,145.6
2023-02-16T07:00+01:00,3027.42,36804.09,24860.27,166.5
2023-02-16T08:00+01:00,3026.52,36502.07,26466.2,175.34
2023-02-16T09:00+01:00,3025.44,36457.79,31525.43,166.44
2023-02-16T10:00+01:00,3027.67,35209.27,35808.22,150.28
2023-02-16T11:00+01:00,3033.54,34970.17,38349.81,132.94
2023-02-16T12:00+01:00,3032.71,33630.35,39570.51,118.18
2023-02-16T13:00+01:00,3026.2,32895.96,38697.76,118.63
2023-02-16T14:00+01:00,3024.05,33684.21,34661.82,127.93
2023-02-16T15:00+01:00,3016.36,33939.5,29759.85,134.95
2023-02-16T16:00+01:00,3010.21,34892.35,24494.91,140.96
2023-02-16T17:00+01:00,3017.4,35723,22977.88,166
2023-02-16T18:00+01:00,3017.42,35721.05,25778.04,166.92
2023-02-16T19:00+01:00,3024.72,34493.93,28852.63,160.59
2023-02-16T20:00+01:00,3016.2,32683.25,31034.74,143.57
2023-02-16T21:00+01:00,3014.86,28511.96,33107.97,137.96
2023-02-16T22:00+01:00,3014.27,25348.47,34292.99,127.52
2023-02-16T23:00+01:00,3014.96,22004.71,35819.18,108.07
2023-02-17T00:00+01:00,3013.95,20098.35,36543.19,106.05
2023-02-17T01:00+01:00,3007.24,17540.95,37653.66,98.61
2023-02-17T02:00+01:00,3006.98,17109.78,37717.71,92.71
2023-02-17T03:00+01:00,3005.63,16435.47,38140.23,86.12
2023-02-17T04:00+01:00,3004.45,15791.53,40091.63,80.63
2023-02-17T05:00+01:00,3003.6,16362.57,40786.63,90.9
2023-02-17T06:00+01:00,3004.99,17215.84,41691.87,105.12
2023-02-17T07:00+01:00,3005.16,18246.13,43823.75,122.65
2023-02-17T08:00+01:00,2998.1,19059.96,45787.15,129.9
2023-02-17T09:00+01:00,2997.14,18690.11,49202.5,114.52
2023-02-17T10:00+01:00,2988.81,18243.67,53086.82,101.56
2023-02-17T11:00+01:00,2989.73,17788.03,56962.47,91.96
2023-02-17T12:00+01:00,2982.7,18073.85,58541.47,90.8
2023-02-17T13:00+01:00,2977.68,17554.68,58990.39,67.63
2023-02-17T14:00+01:00,2972.63,17117.82,57783.5,36.68
2023-02-17T15:00+01:00,2973.17,17227.14,57061.69,33.71
2023-02-17T16:00+01:00,2971.17,16972.78,55609.28,69.63
2023-02-17T17:00+01:00,2976.71,16898.32,53645.43,79.92
2023-02-17T18:00+01:00,2973.52,16913.98,52962.22,90.53
2023-02-17T19:00+01:00,2975.25,16906.43,52035.44,85.05
2023-02-17T20:00+01:00,2987.28,16491.19,51100.15,59.96
2023-02-17T21:00+01:00,2984.15,16077.61,49830.69,46.9
2023-02-17T22:00+01:00,2984.48,15973.05,47573.44,43.82
2023-02-17T23:00+01:00,2989.13,15521.83,46063.01,22.22
2023-02-18T00:00+01:00,2983.28,14350.4,45626.49,28.14
2023-02-18T01:00+01:00,2982.6,14306.96,44154.18,36.44
2023-02-18T02:00+01:00,2983.43,14329.47,42053.71,35.82
2023-02-18T03:00+01:00,2984.08,14032.89,41133.77,44.41
2023-02-18T04:00+01:00,2986.33,13200.33,39535.25,62.98
2023-02-18T05:00+01:00,2981.8,12344,38119.41,70.1
2023-02-18T06:00+01:00,2978.7,13062.7,36743.92,82.26
2023-02-18T07:00+01:00,2979.41,14498.27,35656.52,93.37
2023-02-18T08:00+01:00,2979.78,15526.62,36087.39,109.95
2023-02-18T09:00+01:00,2971.18,15510.08,40730.1,114.92
2023-02-18T10:00+01:00,2971.62,14274.67,46046.97,107.64
2023-02-18T11:00+01:00,2975.5,13388.71,49173.87,102.8
2023-02-18T12:00+01:00,2971.18,13095.97,52327.38,94.47
2023-02-18T13:00+01:00,2970.97,12715.19,52012.41,83.29
2023-02-18T14:00+01:00,2970.88,12303.35,50296.67,86.37
2023-02-18T15:00+01:00,2969.25,12753.46,47230.38,96.6
2023-02-18T16:00+01:00,2967.96,13345.27,43396.54,109.98
2023-02-18T17:00+01:00,2962.54,14593.33,39625.99,128.8
2023-02-18T18:00+01:00,2972.69,16499.18,37740.4,147.08
2023-02-18T19:00+01:00,2975.88,16889.63,36060.77,149.95
2023-02-18T20:00+01:00,2977.76,16495,33684.48,135.49
2023-02-18T21:00+01:00,2981.44,15781.06,30744.83,120.64
2023-02-18T22:00+01:00,2984.36,15757.42,27693.7,116.99
2023-02-18T23:00+01:00,2984.46,15658.77,25763.9,113.66
2023-02-19T00:00+01:00,2982.27,15179.33,24406.28,109.04
2023-02-19T01:00+01:00,2984.25,14544.53,24625.16,104.12
2023-02-19T02:00+01:00,2984.13,14218.37,25418.21,99.53
2023-02-19T03:00+01:00,2984.42,13719.73,26072.77,93
2023-02-19T04:00+01:00,2985.98,13632.81,27199.06,92.55
2023-02-19T05:00+01:00,2982.1,13956.54,27810.11,97.78
2023-02-19T06:00+01:00,2982.21,14029.55,27982.98,98.5
2023-02-19T07:00+01:00,2984.77,14913.95,27639.52,107.77
2023-02-19T08:00+01:00,2992.87,15966.93,26638.53,113.86
2023-02-19T09:00+01:00,2993.89,16642.81,27589.68,118.32
2023-02-19T10:00+01:00,2996.79,16845.91,29653.83,116.17
2023-02-19T11:00+01:00,2990.96,16417.87,32957.22,113.87
2023-02-19T12:00+01:00,2994.03,16052.38,35878.32,108.52
2023-02-19T13:00+01:00,2996.27,15709.81,35683.99,101.18
2023-02-19T14:00+01:00,2991.16,15440.56,34485.59,98.54
2023-02-19T15:00+01:00,2990.99,15905.46,30968.6,107.7
2023-02-19T16:00+01:00,2988.27,16502.13,26065.8,120.72
2023-02-19T17:00+01:00,2992.78,18118.49,22876.79,141.11
2023-02-19T18:00+01:00,2991.65,18447.69,24472.51,158.7
2023-02-19T19:00+01:00,2993.94,19086.52,25764.66,158.38
2023-02-19T20:00+01:00,2992.7,19095.47,28079.45,138.31
2023-02-19T21:00+01:00,2991.68,18907.77,28950.43,127.1
2023-02-19T22:00+01:00,2989.53,18087.8,29888.74,117.68
2023-02-19T23:00+01:00,2982.64,16632.24,31675.07,94.85
2023-02-20T00:00+01:00,2979.53,15290.21,33811.88,78.87
2023-02-20T01:00+01:00,2983.6,15066.93,34171.58,51.06
2023-02-20T02:00+01:00,2983.66,15029.45,36727.1,48.86
2023-02-20T03:00+01:00,2982.51,14934.28,39305.25,34
2023-02-20T04:00+01:00,2982.35,14974.1,40672.04,29.13
2023-02-20T05:00+01:00,2981.83,15289.29,42288.79,38.24
2023-02-20T06:00+01:00,2982.16,16707.79,44315.81,72.3
2023-02-20T07:00+01:00,2981.46,17566.02,45587.42,78.18
2023-02-20T08:00+01:00,2986.36,18174.03,48083.75,75.75
2023-02-20T09:00+01:00,2987.92,17714.05,53701.7,49.92
2023-02-20T10:00+01:00,2980.22,17191.86,59980.66,41.96
2023-02-20T11:00+01:00,2978.37,16678.71,64980.41,23.93
2023-02-20T12:00+01:00,2973.14,16181.37,66949.1,23.81
2023-02-20T13:00+01:00,2973.28,16242.85,66529.68,22.01
2023-02-20T14:00+01:00,2971.85,16492.15,63163.96,41.52
2023-02-20T15:00+01:00,2974.55,17174.14,61169.21,52.34
2023-02-20T16:00+01:00,2971.57,17730.08,55694.53,57.15
2023-02-20T17:00+01:00,2975.56,18542.3,50004.37,94.99
2023-02-20T18:00+01:00,2980.32,20311.75,45878.09,112.54
2023-02-20T19:00+01:00,2980.62,20540.05,45016.44,109.04
2023-02-20T20:00+01:00,2979.67,20393.8,44710.5,92.57
2023-02-20T21:00+01:00,2982.5,19035.68,44029.47,87.73
2023-02-20T22:00+01:00,2982.29,18332.3,42055.71,89.47
2023-02-20T23:00+01:00,2985.12,16800.2,41635.36,68.64
2023-02-21T00:00+01:00,2984.19,16564.75,40855.16,50.5
2023-02-21T01:00+01:00,2984.79,16957.46,40126.71,46.01
2023-02-21T02:00+01:00,2986.66,17159.21,39109.09,47.76
2023-02-21T03:00+01:00,2988.06,17172.14,37603.66,53.28
2023-02-21T04:00+01:00,2986.57,17578.79,36609.27,69.15
2023-02-21T05:00+01:00,2985.53,19635.21,35678.34,94.87
2023-02-21T06:00+01:00,2985.85,23575.55,35524.94,127.67
2023-02-21T07:00+01:00,2994.04,25990.21,34428.91,148.87
2023-02-21T08:00+01:00,2990.71,26849.44,34591.22,153.96
2023-02-21T09:00+01:00,2997.07,27484.81,37878.07,130.7
2023-02-21T10:00+01:00,2995.43,26804.39,39897.45,129.24
2023-02-21T11:00+01:00,2988.96,26474.59,41570.45,116.51
2023-02-21T12:00+01:00,2986.22,26360.18,42319.79,112.53
2023-02-21T13:00+01:00,2982.01,25282.26,41823.29,114.14
2023-02-21T14:00+01:00,2983.18,26695.99,37674.5,119.3
2023-02-21T15:00+01:00,2974.75,29239.99,31446.01,130.56
2023-02-21T16:00+01:00,2979.2,31477.13,23528.13,148.99
2023-02-21T17:00+01:00,2977.33,34449.11,15786.61,164.85
2023-02-21T18:00+01:00,2978.3,36961.86,13152.33,178.13
2023-02-21T19:00+01:00,2982.05,37582.89,12326.31,177.1
2023-02-21T20:00+01:00,2983.05,37495.44,11733.12,170
2023-02-21T21:00+01:00,2980.55,37223.41,10356.38,158.8
2023-02-21T22:00+01:00,2988.85,36837.8,9597.76,153.2
2023-02-21T23:00+01:00,2987.12,36066.56,9176.65,142.58
2023-02-22T00:00+01:00,2987.02,33862.38,9005.07,139.9
2023-02-22T01:00+01:00,2986.91,33121.4,9233.95,128.53
2023-02-22T02:00+01:00,2987.99,31711.96,9368.52,125.3
2023-02-22T03:00+01:00,2988.87,31228.73,9633.91,128.53
2023-02-22T04:00+01:00,2992.65,31469.54,10344.61,129.53
2023-02-22T05:00+01:00,2990.99,33109.41,10559.46,139.19
2023-02-22T06:00+01:00,2995.96,35056.95,11186.65,157.49
2023-02-22T07:00+01:00,2997.78,36580.77,12039.21,173.13
2023-02-22T08:00+01:00,2997.9,37049.31,15215.55,176.34
2023-02-22T09:00+01:00,2993.98,36880.4,21268.7,164.55
2023-02-22T10:00+01:00,2994.96,36649.06,26777.77,152.53
2023-02-22T11:00+01:00,2988.34,36028.09,31122.73,136.99
2023-02-22T12:00+01:00,2983.05,35741.44,33595.82,129.56
2023-02-22T13:00+01:00,2979.29,35264.08,32906.43,129.18
2023-02-22T14:00+01:00,2966.36,35071.74,30060.18,136.04
2023-02-22T15:00+01:00,2962.84,35936.25,25003.24,150.91
2023-02-22T16:00+01:00,2962.45,36697.94,19370.76,156.96
2023-02-22T17:00+01:00,2960.76,37541.92,16256.77,165.01
2023-02-22T18:00+01:00,2961.28,37996.84,16838.14,175
2023-02-22T19:00+01:00,2966.68,38139.36,17909.98,172.73
2023-02-22T20:00+01:00,2968.82,37847.44,18508.63,162.06
2023-02-22T21:00+01:00,2968.24,37653.93,17806.25,154.02
2023-02-22T22:00+01:00,2972.12,37411.33,17125.26,149.6
2023-02-22T23:00+01:00,2975.45,35051.63,16197.71,134.47
2023-02-23T00:00+01:00,2979.99,34171.76,15478.43,134.68
2023-02-23T01:00+01:00,2976.08,32700.97,14660.93,131.4
2023-02-23T02:00+01:00,2977.72,31463.23,13636.64,129
2023-02-23T03:00+01:00,2978.35,31336.08,12770.99,124.78
2023-02-23T04:00+01:00,2982.44,31504.91,12136.59,125.17
2023-02-23T05:00+01:00,2984.03,32756.39,11786.57,129.93
2023-02-23T06:00+01:00,2984.63,36334.33,11575.4,153.98
2023-02-23T07:00+01:00,2979.54,38850.75,11531.45,170
2023-02-23T08:00+01:00,2980.31,39237.36,12511.6,178.08
2023-02-23T09:00+01:00,2977.21,39191.94,15562.73,169.6
2023-02-23T10:00+01:00,2972.83,39013.83,18687.78,154.59
2023-02-23T11:00+01:00,2976.16,38816.28,21631.96,149.83
2023-02-23T12:00+01:00,2973.55,38352.28,23873.6,142.22
2023-02-23T13:00+01:00,2971.3,38184.32,23757.98,136.7
2023-02-23T14:00+01:00,2966.78,37836.63,23440.23,135.3
2023-02-23T15:00+01:00,2968.37,36803.2,22673.14,135.39
2023-02-23T16:00+01:00,2967.15,36449.72,21900.52,139.54
2023-02-23T17:00+01:00,2968.08,37667.29,19941.47,152.36
2023-02-23T18:00+01:00,2967.57,38303.08,19243.56,165.22
2023-02-23T19:00+01:00,2963.39,38422.41,19104.14,165
2023-02-23T20:00+01:00,2968.02,38492.48,18732.55,155.91
