Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)"
2022-04-16T22:00+02:00,4041.76,20988.47,19618.41,175.84
2022-04-16T23:00+02:00,4050.55,20365.36,21215.76,166.88
2022-04-17T00:00+02:00,4053.28,19742.79,21327.56,160.22
2022-04-17T01:00+02:00,4048.24,19410.56,20699.92,139.97
2022-04-17T02:00+02:00,4055.1,18703.02,20276.33,121.76
2022-04-17T03:00+02:00,4058.73,18023.35,19298.83,123.38
2022-04-17T04:00+02:00,4059.95,18486.1,18178.15,133.96
2022-04-17T05:00+02:00,4066.51,18908.25,16951.12,139.96
2022-04-17T06:00+02:00,4068.69,18871.09,16109.03,146.1
2022-04-17T07:00+02:00,4069.2,18561.13,17069.93,144.01
2022-04-17T08:00+02:00,4064.13,18330.95,23011.76,133.55
2022-04-17T09:00+02:00,4056.83,17818.61,30043.58,100
2022-04-17T10:00+02:00,3894.76,15273.31,37608.01,75.92
2022-04-17T11:00+02:00,3866.48,13270.15,43545.02,41.29
2022-04-17T12:00+02:00,3666.07,12022.28,46526.7,20.73
2022-04-17T13:00+02:00,3653.21,11887.83,47236.9,0.07
2022-04-17T14:00+02:00,3708.89,11845.53,45390.32,0
2022-04-17T15:00+02:00,3645.87,11577.97,43003.92,0.08
2022-04-17T16:00+02:00,3672.54,11970.32,38668.39,15
2022-04-17T17:00+02:00,3809.88,12711.19,32387.82,66.2
2022-04-17T18:00+02:00,3932.03,15383.63,25517.58,158.02
2022-04-17T19:00+02:00,3985.53,18985.34,17746.36,182.55
2022-04-17T20:00+02:00,4027.79,19908.91,15620.82,191.54
2022-04-17T21:00+02:00,4025.12,19979.22,18065.01,187.88
2022-04-17T22:00+02:00,4032.9,19831.18,20123,171.46
2022-04-17T23:00+02:00,4035.76,19192.59,21759.18,158.07
2022-04-18T00:00+02:00,4040.01,19059.28,21801.26,95.9
2022-04-18T01:00+02:00,4035.19,17596.72,21336.2,81
2022-04-18T02:00+02:00,4034.91,16685.29,20774.5,84
2022-04-18T03:00+02:00,4042.39,16392.81,19965.48,81
2022-04-18T04:00+02:00,4047.36,16914.12,18247.09,85.25
2022-04-18T05:00+02:00,4049.29,18187.05,16564,92.31
2022-04-18T06:00+02:00,4055.92,18492.88,15629,95.23
2022-04-18T07:00+02:00,4057.72,18506.03,17086.93,105
2022-04-18T08:00+02:00,4052.54,18266.14,23345.89,108.65
2022-04-18T09:00+02:00,4035.01,17743.63,30353.96,101.18
2022-04-18T10:00+02:00,4028.1,16570.24,37745.54,95.51
2022-04-18T11:00+02:00,4035.59,14478.83,43487.14,82.92
2022-04-18T12:00+02:00,3895.45,13480.17,47112.41,75.98
2022-04-18T13:00+02:00,3798.64,13031.02,47534.28,61.17
2022-04-18T14:00+02:00,3636.01,12697.72,45630.79,45
2022-04-18T15:00+02:00,3576.24,12757.63,42460.25,60.58
2022-04-18T16:00+02:00,3600.94,14033.22,37804.6,82.92
2022-04-18T17:00+02:00,3777.06,17835.7,30260.45,121.25
2022-04-18T18:00+02:00,3900.22,20233.7,22114.56,189.84
2022-04-18T19:00+02:00,3981.13,22046.52,14830.55,240.3
2022-04-18T20:00+02:00,4012.5,22801.55,12454.5,250.73
2022-04-18T21:00+02:00,4018.22,22984.15,13360.2,226.6
2022-04-18T22:00+02:00,4022.9,23100.74,13890.09,221.23
2022-04-18T23:00+02:00,4026.45,22812.31,13962.02,202
2022-04-19T00:00+02:00,4023.09,22548.78,14279.17,205
2022-04-19T01:00+02:00,4025.28,21913.4,13871.97,192.98
2022-04-19T02:00+02:00,4032.31,21749.23,13139.87,191.14
2022-04-19T03:00+02:00,4035.94,21805.11,12350.51,190.95
2022-04-19T04:00+02:00,4034.89,22071.26,12559.51,190
2022-04-19T05:00+02:00,4037.92,23474.88,13150.17,200.61
2022-04-19T06:00+02:00,4038.11,25139.32,13875.49,251.27
2022-04-19T07:00+02:00,4038.31,26122.53,16133.68,291.43
2022-04-19T08:00+02:00,4036.68,25999.87,21234.94,295.43
2022-04-19T09:00+02:00,4031.8,25544.67,28593.27,255.71
2022-04-19T10:00+02:00,3930.87,23931.93,37067.52,232.54
2022-04-19T11:00+02:00,3877.78,21576.93,44291.65,207.71
2022-04-19T12:00+02:00,3865.5,20843.01,49153.19,193.56
2022-04-19T13:00+02:00,3867.92,20239.25,50378.77,187.06
2022-04-19T14:00+02:00,3860.67,20305.1,49707.03,176.57
2022-04-19T15:00+02:00,3861.32,20302.3,47353.62,176.11
2022-04-19T16:00+02:00,3854.17,21095.76,43291.39,168.94
2022-04-19T17:00+02:00,3849.4,22995.41,37704.35,193.33
2022-04-19T18:00+02:00,3839.57,24712.41,31644.49,224.93
2022-04-19T19:00+02:00,3861.88,26048.9,24831.47,239.03
2022-04-19T20:00+02:00,3939.35,26367.85,21951.5,240.01
2022-04-19T21:00+02:00,4004.88,25550.67,22990.77,223.6
2022-04-19T22:00+02:00,4011.64,25314.11,22902.85,200
2022-04-19T23:00+02:00,4020.33,24558.29,21545.92,184.2
2022-04-20T00:00+02:00,4008.53,23200.22,19695.78,191
2022-04-20T01:00+02:00,4000.48,21904.95,18344.29,189.55
2022-04-20T02:00+02:00,4002.96,21334.9,17654.88,183.1
2022-04-20T03:00+02:00,4003.55,21512.62,16951.11,183.28
2022-04-20T04:00+02:00,4001.93,21768.16,16361.01,183.38
2022-04-20T05:00+02:00,3998.89,22554.12,16176.92,197.96
2022-04-20T06:00+02:00,4027.93,23986.01,16323.55,227.24
2022-04-20T07:00+02:00,4037.8,24986.63,17607.52,249.92
2022-04-20T08:00+02:00,4036.6,25101.99,21920.11,249.9
2022-04-20T09:00+02:00,3985.71,25292.42,28172.97,209.96
2022-04-20T10:00+02:00,3942.84,24395.45,36021.9,193.5
2022-04-20T11:00+02:00,3942.8,22367.63,42749.23,188.91
2022-04-20T12:00+02:00,3940.99,20885.17,46727.4,175.87
2022-04-20T13:00+02:00,3937.46,20589.05,46970.67,168.37
2022-04-20T14:00+02:00,3927.04,20273.56,45873.31,158.9
2022-04-20T15:00+02:00,3925.33,20079.23,43848.01,171.95
2022-04-20T16:00+02:00,3933.08,20647.63,40191.06,175.85
2022-04-20T17:00+02:00,3933.92,21660.77,34986.87,196.15
2022-04-20T18:00+02:00,3928.31,23698.46,28278.91,222.95
2022-04-20T19:00+02:00,4003.23,24525.59,21585.81,249
2022-04-20T20:00+02:00,4005.22,24455.12,18122.51,250
2022-04-20T21:00+02:00,4005.43,24476.99,18766.99,239.18
2022-04-20T22:00+02:00,4009.47,24331.41,19533.92,220.1
2022-04-20T23:00+02:00,4015.33,23916.28,19388.31,201.97
2022-04-21T00:00+02:00,4014.98,23725.36,19006.12,188.55
2022-04-21T01:00+02:00,4017.71,22834.59,18495.25,179.92
2022-04-21T02:00+02:00,4017.95,22880.63,17502.98,181.08
2022-04-21T03:00+02:00,4018.59,22860.91,17199.69,178.92
2022-04-21T04:00+02:00,4021.61,23046.76,16664.96,180.5
2022-04-21T05:00+02:00,4020.36,23864.44,16565.08,199.92
2022-04-21T06:00+02:00,4020.17,24876.81,16529.27,229.76
2022-04-21T07:00+02:00,4018.59,25293.53,16867.32,256.02
2022-04-21T08:00+02:00,4022.41,25321.57,19586.18,256.25
2022-04-21T09:00+02:00,4017.9,25332.86,24040.36,232.26
2022-04-21T10:00+02:00,3883.59,24855.49,30582.67,207.93
2022-04-21T11:00+02:00,3867.2,24095.17,36284.51,197.01
2022-04-21T12:00+02:00,3865.11,23358.16,39147.48,185.06
2022-04-21T13:00+02:00,3868.34,21945.04,39953.95,176.25
2022-04-21T14:00+02:00,3863.65,21666.01,39175.95,167.93
2022-04-21T15:00+02:00,3853.33,21833.71,36579.66,168.05
2022-04-21T16:00+02:00,3800.01,22173.33,34037.41,173.4
2022-04-21T17:00+02:00,3849.3,22489,31400.66,185.34
2022-04-21T18:00+02:00,3911.35,22899.98,28045.53,204.96
2022-04-21T19:00+02:00,3981.96,23480.71,24713.47,220.62
2022-04-21T20:00+02:00,3983.4,23849.54,23021.8,223.61
2022-04-21T21:00+02:00,3984.9,24206.78,24232.23,220.44
2022-04-21T22:00+02:00,3995.36,23783.32,24873.86,199.71
2022-04-21T23:00+02:00,3997.12,22982.91,25831.71,174.62
2022-04-22T00:00+02:00,3999.68,21652.69,25949.8,191.07
2022-04-22T01:00+02:00,4001.22,20702.95,25961.78,183.93
2022-04-22T02:00+02:00,4000.56,20902.03,24813.55,187.01
2022-04-22T03:00+02:00,4001.4,20833.32,24368.05,179.41
2022-04-22T04:00+02:00,4005.19,20833.4,24742.87,176.09
2022-04-22T05:00+02:00,4005.7,21566.2,25244.37,189.58
2022-04-22T06:00+02:00,4009.95,22872.56,25525.73,218.07
2022-04-22T07:00+02:00,4011.77,23294.78,26234.37,239.95
2022-04-22T08:00+02:00,4012.52,23074.49,29884.88,244.1
2022-04-22T09:00+02:00,4013.78,23058.55,35069.77,221.05
2022-04-22T10:00+02:00,3899.67,22370.56,41338.96,196.56
2022-04-22T11:00+02:00,3886.22,20802.39,47963.53,156.71
2022-04-22T12:00+02:00,3887.71,19084.3,52756.1,122.43
2022-04-22T13:00+02:00,3887.14,18410.2,55802.92,98.52
2022-04-22T14:00+02:00,3883.24,16160.54,56259.94,86.77
2022-04-22T15:00+02:00,3916.92,16273.74,54007.61,86.77
2022-04-22T16:00+02:00,3959.93,17833,50307.21,102.34
2022-04-22T17:00+02:00,3943.18,19004.74,47121.26,137
2022-04-22T18:00+02:00,3956.04,19619.53,42434.31,180.26
2022-04-22T19:00+02:00,3960.19,20102.84,37052.8,209.61
2022-04-22T20:00+02:00,3964.7,20752.23,33151.54,209.97
2022-04-22T21:00+02:00,3974.24,20702.24,33065.27,185
2022-04-22T22:00+02:00,3976.88,20132.93,32224.1,190.17
2022-04-22T23:00+02:00,3983.71,19514.21,32081.14,147.32
2022-04-23T00:00+02:00,3988.39,19335.94,31601.22,130.46
2022-04-23T01:00+02:00,3989.69,18851.44,30497.36,116.44
2022-04-23T02:00+02:00,3991.38,18887.42,30164.97,108.65
2022-04-23T03:00+02:00,3994.9,18876.09,29377.87,119.04
2022-04-23T04:00+02:00,3993.8,18871.1,28528.77,119.4
2022-04-23T05:00+02:00,3994.19,18642.6,28454.09,122.32
2022-04-23T06:00+02:00,3992.64,18342.18,29152.06,128.32
2022-04-23T07:00+02:00,3995.97,18272.44,29914.56,143.64
2022-04-23T08:00+02:00,3997.42,17608.69,32785.77,141.5
2022-04-23T09:00+02:00,3994.26,17342.93,38630.85,82.69
2022-04-23T10:00+02:00,3882.35,14270.04,47028.15,55.43
2022-04-23T11:00+02:00,3777.02,11411.24,52991.64,15.92
2022-04-23T12:00+02:00,3762.54,11002.1,54943.43,2.43
2022-04-23T13:00+02:00,3770.62,10846.91,54205.79,0.01
2022-04-23T14:00+02:00,3769.29,10749.15,52385.15,0.08
2022-04-23T15:00+02:00,3735.81,10819.11,51165.47,5.07
2022-04-23T16:00+02:00,3710.16,11132.21,48936.96,20.45
2022-04-23T17:00+02:00,3801.71,14923.58,46009.57,94.85
2022-04-23T18:00+02:00,3916.02,17273.28,41236.6,138.87
2022-04-23T19:00+02:00,3953.83,17754.09,35071.47,168.19
2022-04-23T20:00+02:00,3966.96,18154.95,30302.81,171.36
2022-04-23T21:00+02:00,3966.23,17982.7,32278.81,138.05
2022-04-23T22:00+02:00,3965.87,17994.05,33487.73,118.23
2022-04-23T23:00+02:00,3967.16,18160.81,34593.86,97.95
2022-04-24T00:00+02:00,3974.32,17196.66,34225.68,100.58
2022-04-24T01:00+02:00,3979.72,15327.31,33579.3,93.14
2022-04-24T02:00+02:00,3980.3,14771.08,33033.64,91.92
2022-04-24T03:00+02:00,3987.33,14453.55,31917.37,87.88
2022-04-24T04:00+02:00,3987.28,14498.08,31030.7,84.06
2022-04-24T05:00+02:00,3989.91,14566.49,30323.49,87.84
2022-04-24T06:00+02:00,3989.75,14867.08,28698.35,87.81
2022-04-24T07:00+02:00,3989.63,15748.3,28845.97,95.1
2022-04-24T08:00+02:00,3984.06,16586.62,30543.87,96.51
2022-04-24T09:00+02:00,3966.53,15951.98,35698.76,81.88
2022-04-24T10:00+02:00,3974.77,13532.02,41561.5,74.9
2022-04-24T11:00+02:00,3969.05,12026.05,46244.04,73.03
2022-04-24T12:00+02:00,3969.77,11864.92,48887.72,54.86
2022-04-24T13:00+02:00,3951.48,11783.42,48297.34,34.51
2022-04-24T14:00+02:00,3969.74,11917.64,45277.02,34.2
2022-04-24T15:00+02:00,3959.17,12008.23,43386.48,44.09
2022-04-24T16:00+02:00,3962.4,13215.5,40587.79,72.81
2022-04-24T17:00+02:00,3964.2,18009.13,36643.59,111.73
2022-04-24T18:00+02:00,3976.71,19403.45,32645.24,165.01
2022-04-24T19:00+02:00,3979.04,19992.06,28558.62,198.65
2022-04-24T20:00+02:00,3976.08,21313.84,25441.61,224.95
2022-04-24T21:00+02:00,3985.15,21691.38,24421.97,216.66
2022-04-24T22:00+02:00,3983.95,21947.28,23009.65,205.73
2022-04-24T23:00+02:00,3983.86,21861.97,22027.54,186.99
2022-04-25T00:00+02:00,3985.64,21053.68,21043.95,184.96
2022-04-25T01:00+02:00,3987.04,21234.8,20099.14,183.78
2022-04-25T02:00+02:00,3986.84,21620.66,19334.02,185.63
2022-04-25T03:00+02:00,3987.58,22426.24,17924.03,186.1
2022-04-25T04:00+02:00,3989.3,23066.07,16481.32,188.12
2022-04-25T05:00+02:00,3991.62,24589.17,16084.83,200.06
2022-04-25T06:00+02:00,3988.79,26260.32,15939.79,237.23
2022-04-25T07:00+02:00,3987.34,28605.86,16102.15,261.87
2022-04-25T08:00+02:00,3989.09,29318.48,18115.27,272.47
2022-04-25T09:00+02:00,3989.1,29503.41,21539.25,249.06
2022-04-25T10:00+02:00,3987.78,29292.92,24411.78,232.59
2022-04-25T11:00+02:00,3986.41,29023.15,27836.86,227.97
2022-04-25T12:00+02:00,3985.63,28448.37,30517.59,211
2022-04-25T13:00+02:00,3978.32,28307.5,32240.08,200
2022-04-25T14:00+02:00,3976.18,28004.98,32310.37,194.9
2022-04-25T15:00+02:00,3974.49,27533.32,31332.66,191.99
2022-04-25T16:00+02:00,3973.38,27322.91,29166.36,189.5
2022-04-25T17:00+02:00,3974.39,28604.17,25281.16,209.25
2022-04-25T18:00+02:00,3978.71,29322.91,20553.77,252.71
2022-04-25T19:00+02:00,3974.96,30048.46,16208.09,273.88
2022-04-25T20:00+02:00,3980.75,30270.77,13680.85,275.71
2022-04-25T21:00+02:00,3980.12,30319.37,13524.13,264.93
2022-04-25T22:00+02:00,3976.61,30121.74,13142.7,254
2022-04-25T23:00+02:00,3979.7,29762.75,12924.74,235.44
2022-04-26T00:00+02:00,3979.68,28684.48,12556.77,212.54
2022-04-26T01:00+02:00,3979.47,28115.24,12072.38,205.01
2022-04-26T02:00+02:00,3981.21,27093.64,11480.39,204.59
2022-04-26T03:00+02:00,3980.95,27165.28,11225.8,201.07
2022-04-26T04:00+02:00,3977.92,27127.28,10904.91,204.16
2022-04-26T05:00+02:00,3973.88,28229.11,10969.35,232.95
2022-04-26T06:00+02:00,3978.96,29525.84,11276.92,266.52
2022-04-26T07:00+02:00,3976.12,30873.36,13157.61,290
2022-04-26T08:00+02:00,3979.49,31285.86,17025.23,290
2022-04-26T09:00+02:00,3977.13,31235.68,21862.62,260.48
2022-04-26T10:00+02:00,3975.48,31036.08,26136.55,235.88
2022-04-26T11:00+02:00,3980.46,30082.64,28675.65,224.28
2022-04-26T12:00+02:00,3976.38,29534.66,29642.32,219.41
2022-04-26T13:00+02:00,3977.23,29263.79,29492.18,210.49
2022-04-26T14:00+02:00,3977.24,28357.7,29624.42,214.19
2022-04-26T15:00+02:00,3978.82,28066.53,28570.52,215.42
2022-04-26T16:00+02:00,3977.57,27871.66,27165.46,211.03
2022-04-26T17:00+02:00,3977.14,29153.22,23730.24,239.93
2022-04-26T18:00+02:00,3976.06,30566.23,19549.47,260.63
2022-04-26T19:00+02:00,3977.22,31041.49,15315.04,281
2022-04-26T20:00+02:00,3976.25,31464.84,12812.12,286.76
2022-04-26T21:00+02:00,3980.07,31569.08,13172.48,270.01
2022-04-26T22:00+02:00,3980.61,31297.4,12848.42,255
2022-04-26T23:00+02:00,3988.6,30593.81,12540.11,231.91
2022-04-27T00:00+02:00,3985.71,29743.84,11894.45,206.72
2022-04-27T01:00+02:00,3988.56,28973.65,11153.6,198.01
2022-04-27T02:00+02:00,3989.7,28119.93,10646.6,196.36
2022-04-27T03:00+02:00,3991.03,28084.47,10362.68,194.53
2022-04-27T04:00+02:00,3999.64,27936.09,10214.41,197.51
2022-04-27T05:00+02:00,3993.21,29055.53,10073.38,209.94
2022-04-27T06:00+02:00,3986.85,30731.79,10462.95,244.2
2022-04-27T07:00+02:00,3988.63,31694.33,12582.09,271.01
2022-04-27T08:00+02:00,3986.15,32064.69,16875.51,265.98
2022-04-27T09:00+02:00,3986.42,32095.87,23116.78,252.74
2022-04-27T10:00+02:00,3983.09,30685.55,29500.61,225.22
2022-04-27T11:00+02:00,3983.4,29343.6,34007.77,214.12
2022-04-27T12:00+02:00,3981.39,28341.85,37175.23,207.66
2022-04-27T13:00+02:00,3975.84,26754.6,36912.99,200.62
2022-04-27T14:00+02:00,3972.2,26188.79,35968.55,193.22
2022-04-27T15:00+02:00,3972.3,25784.1,33684.16,190.96
2022-04-27T16:00+02:00,3962.24,25667.26,30994.21,191.35
2022-04-27T17:00+02:00,3963.58,26906.98,26471.3,206.49
2022-04-27T18:00+02:00,3964.81,29019.14,20508.72,239.31
2022-04-27T19:00+02:00,3957.53,30660.12,14695.27,267.9
2022-04-27T20:00+02:00,3962.39,30882.71,11484.29,266.33
2022-04-27T21:00+02:00,3967.5,30924.04,11504.58,254.94
2022-04-27T22:00+02:00,3971.35,30799.27,12158.41,235.33
2022-04-27T23:00+02:00,3974.14,29950.18,12515.4,202.57
2022-04-28T00:00+02:00,3978.43,28693.1,12351.83,214.63
2022-04-28T01:00+02:00,3983.67,27662.82,11952.04,201.94
2022-04-28T02:00+02:00,3988.31,27455.17,11321.58,198
2022-04-28T03:00+02:00,3989.05,27457.87,10932.02,201.37
2022-04-28T04:00+02:00,3987.96,27310,11000.39,201.5
2022-04-28T05:00+02:00,3989.21,27769.5,11144.68,218.35
2022-04-28T06:00+02:00,3994.04,28675.06,11330.39,255
2022-04-28T07:00+02:00,3993.97,29153.82,14408.97,283.37
2022-04-28T08:00+02:00,3990.23,29120.91,20609.03,279.29
2022-04-28T09:00+02:00,3986.47,28891.93,29104.16,251.26
2022-04-28T10:00+02:00,3977.21,27104.05,36932.59,224.93
2022-04-28T11:00+02:00,3957.02,24307.94,42010.84,213.56
2022-04-28T12:00+02:00,3951.47,24056.04,43485.59,208
2022-04-28T13:00+02:00,3949.04,23699.05,44683.54,200.09
2022-04-28T14:00+02:00,3947.49,23205.12,45137.4,197.05
2022-04-28T15:00+02:00,3951.25,23258.98,43472.44,196.3
2022-04-28T16:00+02:00,3948.51,23743.99,39594.31,197.13
2022-04-28T17:00+02:00,3950.8,25182.8,33065.7,217.63
2022-04-28T18:00+02:00,3950.1,27520.83,24644.25,255
2022-04-28T19:00+02:00,3951.52,28659.37,16880.06,279.09
2022-04-28T20:00+02:00,3951.42,28773.12,13151.25,284.91
2022-04-28T21:00+02:00,3950.93,28696.33,14220.26,268.91
2022-04-28T22:00+02:00,3962.08,28588.31,14514.43,253.56
2022-04-28T23:00+02:00,3966.09,27586.6,14274.69,222.78
2022-04-29T00:00+02:00,3968.8,26900.21,13517.13,206.05
2022-04-29T01:00+02:00,3975.14,26570.47,12652.44,203.15
2022-04-29T02:00+02:00,3977.91,26545.76,12124.78,202.52
2022-04-29T03:00+02:00,3979.77,26472.04,11215.5,203.23
2022-04-29T04:00+02:00,3984.45,26477.44,10602.09,205.09
2022-04-29T05:00+02:00,3983.66,27362.17,10352.56,213.86
2022-04-29T06:00+02:00,3984.92,28957.15,10266.06,255.77
2022-04-29T07:00+02:00,3982.62,29405.62,13625.91,280.06
2022-04-29T08:00+02:00,3982.21,29361.21,19781.42,291.22
2022-04-29T09:00+02:00,3980.4,29147.14,26442.21,256.34
2022-04-29T10:00+02:00,3968.63,28853.48,32665.72,230.33
2022-04-29T11:00+02:00,3953.64,27178.71,37442.03,217.4
2022-04-29T12:00+02:00,3865.06,25721.92,40352.58,208.37
2022-04-29T13:00+02:00,3858.32,25283.95,41353.22,197.25
2022-04-29T14:00+02:00,3943.24,24451.04,40336.33,195.24
2022-04-29T15:00+02:00,3939.87,24338.25,37460.94,195.04
2022-04-29T16:00+02:00,3940.61,24764.6,32603.57,206
2022-04-29T17:00+02:00,3936.58,25609.73,27085.2,216.3
2022-04-29T18:00+02:00,3935.25,27819.45,21870.32,246.98
2022-04-29T19:00+02:00,3936.89,28581.31,17572.45,262.08
2022-04-29T20:00+02:00,3941.37,28767.03,14801.29,265.87
2022-04-29T21:00+02:00,3946.72,28629.91,14600.74,254.97
2022-04-29T22:00+02:00,3949,27989.27,14905.52,241.56
2022-04-29T23:00+02:00,3952.71,27551.68,14953.43,217.91
2022-04-30T00:00+02:00,3959.21,25596.17,14713.29,204.78
2022-04-30T01:00+02:00,3961.61,23762.44,14360.62,189.1
2022-04-30T02:00+02:00,3962.53,23454.71,14400.97,189.91
2022-04-30T03:00+02:00,3959.9,23250.05,14513.75,187.47
2022-04-30T04:00+02:00,3963.39,23254.02,14084.57,189.96
2022-04-30T05:00+02:00,3964.27,23608.86,13668.82,194.81
2022-04-30T06:00+02:00,3963.69,23606.88,13405.72,201
2022-04-30T07:00+02:00,3964.62,23621.76,14672.37,206.59
2022-04-30T08:00+02:00,3966.92,23688.7,17304.09,210.01
2022-04-30T09:00+02:00,3959.96,23592.65,21827.32,205.85
2022-04-30T10:00+02:00,3950.63,22532.44,27078.19,195.95
2022-04-30T11:00+02:00,3892.51,21613.96,31590,186.58
2022-04-30T12:00+02:00,3860.94,21412.51,33142.93,180.04
2022-04-30T13:00+02:00,3851.43,21466.46,32469.75,172.94
2022-04-30T14:00+02:00,3874.64,20712.77,31987.13,166.35
2022-04-30T15:00+02:00,3944.81,20341.64,29217.49,159.69
2022-04-30T16:00+02:00,3940.91,21169.63,25828.91,166.65
2022-04-30T17:00+02:00,3945.44,22180.24,22316.26,192.02
2022-04-30T18:00+02:00,3948.14,22807.75,18341.4,226.09
2022-04-30T19:00+02:00,3947.86,23533.05,14582.51,246.97
2022-04-30T20:00+02:00,3948.27,23438.65,12313.88,252.64
2022-04-30T21:00+02:00,3948.7,23405.17,12236.11,247.11
2022-04-30T22:00+02:00,3950.22,23300.91,12292.65,239.09
2022-04-30T23:00+02:00,3949.92,22632.89,11726.35,219
2022-05-01T00:00+26:00,3963.22,21573.51,11004.16,206
2022-05-01T01:00+26:00,3963.8,21172.98,10454.02,199.7
2022-05-01T02:00+02:00,3964.12,20942.73,10311.96,197.56
2022-05-01T03:00+02:00,3966.6,21215.51,9809.91,192.2
2022-05-01T04:00+02:00,3966.04,21370.23,9579.45,197.43
2022-05-01T05:00+02:00,3966.85,21600.02,9468.1,201.32
2022-05-01T06:00+02:00,3966.55,21410.08,9578.09,195
2022-05-01T07:00+02:00,3966.64,21500.55,11187.07,194.95
2022-05-01T08:00+02:00,3964.97,21571.36,14545.7,186.94
2022-05-01T09:00+02:00,3965.95,21330.43,19431.63,182.04
2022-05-01T10:00+02:00,3960.81,20322.31,24753.83,177.31
2022-05-01T11:00+02:00,3960.29,19566.58,29023.43,176.5
2022-05-01T12:00+02:00,3953.18,19002.03,30915.02,174.92
2022-05-01T13:00+02:00,3952.71,18546.47,31163.58,150.74
2022-05-01T14:00+02:00,3945.16,18148.04,30948.34,140.4
2022-05-01T15:00+02:00,3951.8,18154.72,28549.25,138.9
2022-05-01T16:00+02:00,3948.61,18777.72,25709.21,155.9
2022-05-01T17:00+02:00,3942.57,20684.86,21849.29,187.04
2022-05-01T18:00+02:00,3940.32,22073.14,17337.84,215.85
2022-05-01T19:00+02:00,3942.79,23046.39,13174.8,249.43
2022-05-01T20:00+02:00,3941.66,23488.16,10729.21,254.94
2022-05-01T21:00+02:00,3941.32,23502.41,10508.24,243.03
2022-05-01T22:00+02:00,3941.39,23575.16,10920.18,239.72
2022-05-01T23:00+02:00,3945.46,23089.23,10905.88,215.97
2022-05-02T00:00+02:00,3943.89,22776.74,10493.76,206.46
2022-05-02T01:00+02:00,3945,22579.5,10292.1,199.87
2022-05-02T02:00+02:00,3948.17,22799.88,10101.04,194.69
2022-05-02T03:00+02:00,3954.46,22954.03,9720.42,193.76
2022-05-02T04:00+02:00,3952.34,23071.84,9619.04,196.34
2022-05-02T05:00+02:00,3947.49,23137.66,9414.08,209.96
2022-05-02T06:00+02:00,3944.79,24716.65,9485.37,248.88
2022-05-02T07:00+02:00,3941.28,25507.2,12839.73,270
2022-05-02T08:00+02:00,3940.33,24639.26,18518.09,264.57
2022-05-02T09:00+02:00,3940.63,24647.07,25795.08,238.98
2022-05-02T10:00+02:00,3930.39,23685.78,33686.13,194.27
2022-05-02T11:00+02:00,3922.73,22285.71,38885.5,189.97
2022-05-02T12:00+02:00,3920.54,22035.09,40870.92,190.68
2022-05-02T13:00+02:00,3920.86,22054.33,39906.45,190.45
2022-05-02T14:00+02:00,3913.68,22053.58,38376.66,187.65
2022-05-02T15:00+02:00,3914.67,22255.7,35640.2,185.05
2022-05-02T16:00+02:00,3910,22440.32,31492.06,188.2
2022-05-02T17:00+02:00,3910.67,23539.7,26651.99,218.72
2022-05-02T18:00+02:00,3906.67,25745.67,20690.96,244.11
2022-05-02T19:00+02:00,3906.27,26616.37,15320.86,263.97
2022-05-02T20:00+02:00,3910.82,27252.27,12212.33,265.41
2022-05-02T21:00+02:00,3914.93,27255.9,12575.3,253.52
2022-05-02T22:00+02:00,3917.71,26998.06,13500.57,241.11
2022-05-02T23:00+02:00,3921.42,26153.8,13667.54,219.92
2022-05-03T00:00+02:00,3929.29,25307.35,13165.03,184.5
2022-05-03T01:00+02:00,3932.54,25356.75,12428.14,182.09
2022-05-03T02:00+02:00,3934.14,25155.67,12180.96,184.08
2022-05-03T03:00+02:00,3935.99,25065.89,12067.07,185.12
2022-05-03T04:00+02:00,3936.04,25137.96,12434.3,187.04
2022-05-03T05:00+02:00,3935.76,25908.67,12960.25,191.19
2022-05-03T06:00+02:00,3936.7,27622.94,13725.47,236.26
2022-05-03T07:00+02:00,3935.7,28736,16785.08,255.96
2022-05-03T08:00+02:00,3932.41,28883.36,22057.36,255.96
2022-05-03T09:00+02:00,3927.8,28718.39,28234.65,232.7
2022-05-03T10:00+02:00,3921.5,27620.78,34549.49,206.07
2022-05-03T11:00+02:00,3914.2,26023.06,39371.52,200.24
2022-05-03T12:00+02:00,3906.01,25857.51,42045.05,195.79
2022-05-03T13:00+02:00,3819.33,25442.56,42578.35,197.29
2022-05-03T14:00+02:00,3822.05,25526.03,40722.38,194.89
2022-05-03T15:00+02:00,3820.7,25640.78,38105.17,195.54
2022-05-03T16:00+02:00,3828.09,25539.18,34231.34,197.99
2022-05-03T17:00+02:00,3822.16,26509.11,29062.15,218.99
2022-05-03T18:00+02:00,3815.77,27860.2,22083.46,249.96
2022-05-03T19:00+02:00,3867.13,28171.79,16203.32,269.94
2022-05-03T20:00+02:00,3898.68,28271.18,12915.97,270.23
2022-05-03T21:00+02:00,3904.58,28291.23,12341.79,261.77
2022-05-03T22:00+02:00,3908.9,28165.41,11910.21,253.21
2022-05-03T23:00+02:00,3909.3,27845.48,11490.96,228.94
2022-05-04T00:00+02:00,3917.49,26667.75,10590.25,206
2022-05-04T01:00+02:00,3920.8,26151.31,9895.07,200
